Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR - Curve,Training Time,Inference Time
plant-margin,DEBoost,1,,0.91875,0.951219512,0.115384615,0.896551724,0.917917448,0.936385618,0.448474288,0.115384615
plant-margin,DEBoost,2,,0.88125,0.926829268,2.294846058,0.853932584,0.880081301,0.909130926,0.436061621,0.166666667
plant-margin,DEBoost,3,,0.875,0.865853659,0.166666667,0.8875,0.875234522,0.911051829,0.442305207,0.115384615
plant-margin,DEBoost,4,,0.85625,0.87804878,2.390649319,0.847058824,0.855691057,0.893803802,0.436328351,0.166666667
plant-margin,DEBoost,5,,0.88125,0.87804878,0.115384615,0.888888889,0.881332083,0.914718835,0.436319411,0.115384615
plant-margin,DEBoost,6,,0.85625,0.87804878,2.375687599,0.847058824,0.855691057,0.893803802,0.436073542,0.166666667
plant-margin,DEBoost,7,,0.9375,0.975609756,0.166666667,0.909090909,0.936522827,0.948600333,0.436075032,0.102564103
plant-margin,DEBoost,8,,0.9125,0.975609756,2.366670132,0.869565217,0.910881801,0.928837487,0.436078012,0.153846154
plant-margin,DEBoost,9,,0.88125,0.926829268,0.115384615,0.853932584,0.880081301,0.909130926,0.436089933,0.166666667
plant-margin,DEBoost,10,,0.93125,0.926829268,2.529040575,0.938271605,0.931363352,0.951300437,0.436075032,0.064102564
plant-margin,XGBoost-imbalance,1,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.84375,0.829268293,0.115384615,0.950819672,0.942151345,0.948718332,0.012458861,0.115384615
plant-margin,XGBoost-imbalance,2,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.84375,0.817073171,0.065825224,0.923076923,0.92057536,0.933765701,0.012435019,0.141025641
plant-margin,XGBoost-imbalance,3,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.85625,0.841463415,0.141025641,0.887323944,0.902908068,0.903861828,0.012460351,0.153846154
plant-margin,XGBoost-imbalance,4,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.85625,0.841463415,0.065839767,0.887323944,0.916353971,0.927657617,0.012466311,0.141025641
plant-margin,XGBoost-imbalance,5,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.88125,0.902439024,0.153846154,0.940298507,0.951532208,0.959808058,0.00628233,0.153846154
plant-margin,XGBoost-imbalance,6,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.89375,0.890243902,0.064826012,0.919354839,0.937148218,0.93244131,0.012437999,0.08974359
plant-margin,XGBoost-imbalance,7,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.85,0.865853659,0.141025641,0.873417722,0.891572858,0.861016582,0.006218255,0.128205128
plant-margin,XGBoost-imbalance,8,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.80625,0.841463415,0.063828707,0.903225806,0.917761101,0.92014571,0.006268919,0.153846154
plant-margin,XGBoost-imbalance,9,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.85625,0.87804878,0.153846154,0.871794872,0.913539712,0.926860723,0.012427568,0.192307692
plant-margin,XGBoost-imbalance,10,"{'max_depth': 15, 'imbalance_alpha': 3.0, 'focal_gamma': 1.0, 'eta': 0.5}",0.8125,0.853658537,0.064833403,0.828947368,0.898999375,0.911767779,0.012460351,0.269230769
plant-shape,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.207317073,0.064102564,0.8125,0.665259537,0.686547691,0.043617189,0.064102564
plant-shape,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.951219512,0.701115847,0.85,0.702782989,0.761545448,0.043576956,0.794871795
plant-shape,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.951219512,0.794871795,0.775,0.707004378,0.743625946,0.043639541,0.756410256
plant-shape,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.402439024,0.704093933,0.888888889,0.70684803,0.737850801,0.043644011,0.141025641
plant-shape,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.329268293,0.756410256,0.787878788,0.702079425,0.735522675,0.043563545,0.08974359
plant-shape,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.353658537,0.708109617,0.846153846,0.705128205,0.738614128,0.04362464,0.115384615
plant-shape,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.426829268,0.141025641,0.928571429,0.676985616,0.725373046,0.043658912,0.192307692
plant-shape,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.93902439,0.707115412,0.87804878,0.742260788,0.79947192,0.049875677,0.717948718
plant-shape,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.475609756,0.08974359,0.769230769,0.715447154,0.749864513,0.043652952,0.102564103
plant-shape,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.207317073,0.706120491,0.666666667,0.688398999,0.683422467,0.050143898,0.141025641
plant-shape,Gradient boosting,1,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.8375,0.87804878,0.153846154,0.876712329,0.91025641,0.917731234,0.012473762,0.153846154
plant-shape,Gradient boosting,2,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.7625,0.756097561,1.942775249,0.805194805,0.851938712,0.862235397,0.012464821,0.192307692
plant-shape,Gradient boosting,3,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.875,0.87804878,0.192307692,0.939393939,0.919324578,0.929072964,0.012631714,0.205128205
plant-shape,Gradient boosting,4,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.7625,0.707317073,1.905899048,0.808823529,0.849593496,0.848393319,0.006213784,0.205128205
plant-shape,Gradient boosting,5,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.8125,0.804878049,0.205128205,0.842857143,0.893214509,0.893401452,0.01244843,0.166666667
plant-shape,Gradient boosting,6,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.81875,0.829268293,1.934826136,0.863013699,0.898061288,0.905297341,0.012458861,0.179487179
plant-shape,Gradient boosting,7,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.76875,0.743902439,0.205128205,0.863636364,0.892120075,0.905504186,0.012545288,0.153846154
plant-shape,Gradient boosting,8,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.8125,0.804878049,2.039592266,0.850746269,0.891494684,0.902096161,0.012470782,0.205128205
plant-shape,Gradient boosting,9,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.8125,0.817073171,0.166666667,0.835616438,0.861241401,0.851216652,0.012469292,0.230769231
plant-shape,Gradient boosting,10,"{'subsample': 0.8, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 5, 'learning_rate': 0.3}",0.775,0.756097561,1.909857035,0.850746269,0.872732958,0.87610562,0.012463331,0.205128205
plant-shape,DEBoost,1,,0.825,0.780487805,0.128205128,0.864864865,0.826141338,0.878926335,0.361271203,0.128205128
plant-shape,DEBoost,2,,0.86875,0.817073171,4.537859678,0.917808219,0.870075047,0.914315695,0.361537933,0.076923077
plant-shape,DEBoost,3,,0.8375,0.792682927,0.076923077,0.878378378,0.838649156,0.888655653,0.355046988,0.115384615
plant-shape,DEBoost,4,,0.80625,0.731707317,4.599697113,0.869565217,0.808161351,0.869386267,0.361269712,0.115384615
plant-shape,DEBoost,5,,0.80625,0.731707317,0.115384615,0.869565217,0.808161351,0.869386267,0.361277163,0.115384615
plant-shape,DEBoost,6,,0.8,0.719512195,4.805998325,0.867647059,0.80206379,0.865454627,0.367504358,0.115384615
plant-shape,DEBoost,7,,0.825,0.768292683,0.115384615,0.875,0.826454034,0.881021341,0.361268222,0.115384615
plant-shape,DEBoost,8,,0.83125,0.743902439,4.618688583,0.910447761,0.833489681,0.8928001,0.361271203,0.076923077
plant-shape,DEBoost,9,,0.79375,0.743902439,0.115384615,0.835616438,0.795028143,0.855384439,0.417634845,0.153846154
plant-shape,DEBoost,10,,0.88125,0.792682927,4.620682001,0.970149254,0.883520951,0.93454109,0.367474556,0.025641026
plant-shape,XGBoost-imbalance,1,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.825,0.707317073,0.128205128,0.881355932,0.910412758,0.907929784,0.006227195,0.128205128
plant-shape,XGBoost-imbalance,2,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.7875,0.768292683,0.106715679,0.821917808,0.870387742,0.89018913,0.01244843,0.205128205
plant-shape,XGBoost-imbalance,3,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.81875,0.829268293,0.205128205,0.818181818,0.88148843,0.886089018,0.006222725,0.205128205
plant-shape,XGBoost-imbalance,4,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.76875,0.817073171,0.105742693,0.810810811,0.878517824,0.890138199,0.006236136,0.192307692
plant-shape,XGBoost-imbalance,5,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.7875,0.743902439,0.205128205,0.838709677,0.888524078,0.880421524,0.00654459,0.179487179
plant-shape,XGBoost-imbalance,6,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.80625,0.743902439,0.106711864,0.85483871,0.893996248,0.894389599,0.012461841,0.192307692
plant-shape,XGBoost-imbalance,7,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.76875,0.756097561,0.192307692,0.75308642,0.86163227,0.88499393,0.006227195,0.256410256
plant-shape,XGBoost-imbalance,8,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.81875,0.841463415,0.106722355,0.875,0.883364603,0.885066046,0.012466311,0.256410256
plant-shape,XGBoost-imbalance,9,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.7625,0.804878049,0.179487179,0.779220779,0.869762351,0.886756376,0.012454391,0.256410256
plant-shape,XGBoost-imbalance,10,"{'max_depth': 20, 'imbalance_alpha': 4.0, 'focal_gamma': 2.5, 'eta': 0.5}",0.84375,0.804878049,0.109659195,0.88,0.902282677,0.90564632,0.006237626,0.153846154
plant-texture,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.658536585,0.153846154,0.872340426,0.842479675,0.860803203,0.043618679,0.153846154
plant-texture,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.731707317,0.340077162,0.875,0.877188868,0.888168702,0.043591857,0.153846154
plant-texture,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.585365854,0.153846154,0.904761905,0.881019387,0.859717608,0.043694675,0.08974359
plant-texture,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.682926829,0.342077494,0.888888889,0.860303315,0.874104571,0.043606758,0.128205128
plant-texture,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.670731707,0.08974359,0.865384615,0.851469669,0.859948399,0.043606758,0.179487179
plant-texture,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.524390244,0.341086149,0.76744186,0.812773609,0.781109476,0.049850345,0.166666667
plant-texture,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.731707317,0.128205128,0.928571429,0.856941839,0.873255449,0.043602288,0.217948718
plant-texture,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.658536585,0.340114355,0.821428571,0.835444028,0.835780664,0.043609738,0.179487179
plant-texture,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.62195122,0.179487179,0.823529412,0.830753596,0.82165411,0.049880147,0.153846154
plant-texture,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5125,0.62195122,0.343104839,0.785714286,0.809255785,0.781892945,0.056102872,0.179487179
plant-texture,Gradient boosting,1,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8625,0.865853659,0.166666667,0.920634921,0.925109443,0.927983478,0.012467802,0.166666667
plant-texture,Gradient boosting,2,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8,0.853658537,0.893609047,0.833333333,0.880706692,0.885250909,0.012518466,0.243589744
plant-texture,Gradient boosting,3,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.91875,0.93902439,0.243589744,0.966666667,0.968730457,0.971527451,0.012467802,0.115384615
plant-texture,Gradient boosting,4,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.85,0.829268293,0.860747576,0.910447761,0.912445278,0.919180533,0.012467802,0.166666667
plant-texture,Gradient boosting,5,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.86875,0.853658537,0.115384615,0.946428571,0.947467167,0.947632101,0.012485683,0.102564103
plant-texture,Gradient boosting,6,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8875,0.865853659,0.8556633,0.960784314,0.963570982,0.962669596,0.018432736,0.076923077
plant-texture,Gradient boosting,7,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.86875,0.853658537,0.166666667,0.944444444,0.95137586,0.948925632,0.012467802,0.115384615
plant-texture,Gradient boosting,8,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8625,0.804878049,0.902628183,0.923076923,0.936522827,0.938068738,0.012454391,0.141025641
plant-texture,Gradient boosting,9,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.83125,0.841463415,0.102564103,0.907692308,0.925422139,0.933678111,0.012460351,0.179487179
plant-texture,Gradient boosting,10,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.85,0.853658537,0.849726677,0.938461538,0.91713571,0.918818648,0.012478232,0.179487179
plant-texture,DEBoost,1,,0.8625,0.853658537,0.128205128,0.875,0.862726704,0.901829268,0.461001694,0.128205128
plant-texture,DEBoost,2,,0.84375,0.853658537,2.681828022,0.843373494,0.843495935,0.886016015,0.566953421,0.166666667
plant-texture,DEBoost,3,,0.91875,0.87804878,0.166666667,0.96,0.919793621,0.95027439,0.642031431,0.038461538
plant-texture,DEBoost,4,,0.875,0.853658537,2.620037079,0.897435897,0.875547217,0.913047217,0.473505259,0.102564103
plant-texture,DEBoost,5,,0.8375,0.853658537,0.038461538,0.833333333,0.837085679,0.880995935,0.523577631,0.179487179
plant-texture,DEBoost,6,,0.875,0.841463415,2.928167343,0.907894737,0.875859912,0.915304076,0.492197275,0.08974359
plant-texture,DEBoost,7,,0.91875,0.926829268,0.102564103,0.915662651,0.918542839,0.939995959,0.554566085,0.08974359
plant-texture,DEBoost,8,,0.85,0.865853659,3.181526184,0.845238095,0.849593496,0.889920877,0.436086953,0.166666667
plant-texture,DEBoost,9,,0.85,0.841463415,0.179487179,0.8625,0.850218887,0.892606707,0.429826975,0.141025641
plant-texture,DEBoost,10,,0.85,0.841463415,2.626975536,0.8625,0.850218887,0.892606707,0.448542833,0.141025641
plant-texture,XGBoost-imbalance,1,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.83125,0.841463415,0.166666667,0.918032787,0.919793621,0.916987027,0.012467802,0.166666667
plant-texture,XGBoost-imbalance,2,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.84375,0.829268293,0.078789473,0.925373134,0.939337086,0.944845319,0.012466311,0.153846154
plant-texture,XGBoost-imbalance,3,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.875,0.890243902,0.153846154,0.952380952,0.953721076,0.958301232,0.012470782,0.141025641
plant-texture,XGBoost-imbalance,4,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.84375,0.841463415,0.079786539,0.921875,0.917292058,0.929117844,0.012618303,0.179487179
plant-texture,XGBoost-imbalance,5,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.825,0.695121951,0.141025641,0.84057971,0.901969981,0.897667434,0.012233853,0.141025641
plant-texture,XGBoost-imbalance,6,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.83125,0.841463415,0.075796604,0.912280702,0.917917448,0.89620497,0.012467802,0.141025641
plant-texture,XGBoost-imbalance,7,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.8375,0.841463415,0.179487179,0.911764706,0.918386492,0.906257863,0.025139749,0.153846154
plant-texture,XGBoost-imbalance,8,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.91875,0.914634146,0.077792645,0.966101695,0.970137586,0.969842316,0.012470782,0.076923077
plant-texture,XGBoost-imbalance,9,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.88125,0.756097561,0.141025641,0.916666667,0.939180738,0.941662652,0.012470782,0.102564103
plant-texture,XGBoost-imbalance,10,"{'max_depth': 10, 'imbalance_alpha': 2.5, 'focal_gamma': 2.5, 'eta': 0.5}",0.81875,0.841463415,0.081816435,0.868852459,0.900562852,0.882529229,0.01244843,0.205128205
plasma_retinol,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.722222222,0.428571429,0.785714286,0.666666667,0.643282878,0.186987221,0.428571429
plasma_retinol,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.555555556,0.08772254,0.727272727,0.712301587,0.805614981,0.155843794,0.214285714
plasma_retinol,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.444444444,0.214285714,0.6,0.541666667,0.554469691,0.155732036,0.357142857
plasma_retinol,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.333333333,0.077830553,0.666666667,0.56547619,0.575131235,0.155881047,0.214285714
plasma_retinol,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.5,0.357142857,0.727272727,0.642857143,0.606153017,0.186994672,0.214285714
plasma_retinol,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.555555556,0.078799963,0.75,0.688492063,0.758571438,0.155836344,0.357142857
plasma_retinol,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.777777778,0.214285714,0.888888889,0.761904762,0.829986101,0.155776739,0.428571429
plasma_retinol,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.611111111,0.078778028,0.769230769,0.682539683,0.733772791,0.187054276,0.428571429
plasma_retinol,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.833333333,0.214285714,0.785714286,0.734126984,0.699098236,0.187017024,0.428571429
plasma_retinol,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.5625,0.277777778,0.087721586,0.4,0.363095238,0.452252416,0.155933201,0.428571429
plasma_retinol,Gradient boosting,1,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.59375,0.611111111,0.428571429,0.6,0.634920635,0.74866929,0.029832125,0.428571429
plasma_retinol,Gradient boosting,2,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.46875,0.555555556,0.08876133,0.625,0.515873016,0.615917233,0.031247735,0.428571429
plasma_retinol,Gradient boosting,3,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.5,0.5,0.428571429,0.6,0.488095238,0.532915192,0.062577426,0.428571429
plasma_retinol,Gradient boosting,4,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.46875,0.611111111,0.088753462,0.6,0.571428571,0.715028636,0.062040985,0.428571429
plasma_retinol,Gradient boosting,5,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.53125,0.444444444,0.428571429,0.6,0.531746032,0.553332988,0.062398612,0.428571429
plasma_retinol,Gradient boosting,6,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.5,0.444444444,0.088768244,0.5,0.412698413,0.545018959,0.031270087,0.571428571
plasma_retinol,Gradient boosting,7,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.5625,0.611111111,0.428571429,0.625,0.595238095,0.614671034,0.031203032,0.428571429
plasma_retinol,Gradient boosting,8,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.53125,0.555555556,0.087780714,0.625,0.51984127,0.54252092,0.031255186,0.428571429
plasma_retinol,Gradient boosting,9,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.46875,0.555555556,0.428571429,0.466666667,0.448412698,0.555278561,0.031121075,0.571428571
plasma_retinol,Gradient boosting,10,"{'subsample': 0.3, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.40625,0.5,0.086777687,0.6,0.551587302,0.693314159,0.031165779,0.5
plasma_retinol,DEBoost,1,,0.59375,0.777777778,0.642857143,0.608695652,0.567460317,0.755736715,1.402504742,0.642857143
plasma_retinol,DEBoost,2,,0.5625,0.777777778,0.459727526,0.583333333,0.531746032,0.743055556,1.43365562,0.714285714
plasma_retinol,DEBoost,3,,0.5625,0.666666667,0.714285714,0.6,0.547619048,0.727083333,1.308992505,0.571428571
plasma_retinol,DEBoost,4,,0.625,0.777777778,0.595407486,0.636363636,0.603174603,0.769570707,1.496009529,0.571428571
plasma_retinol,DEBoost,5,,0.4375,0.5,0.571428571,0.5,0.428571429,0.640625,1.309014857,0.642857143
plasma_retinol,DEBoost,6,,0.53125,0.666666667,0.64180541,0.571428571,0.511904762,0.712797619,1.402489841,0.642857143
plasma_retinol,DEBoost,7,,0.53125,0.722222222,0.571428571,0.565217391,0.503968254,0.721844807,1.24669075,0.714285714
plasma_retinol,DEBoost,8,,0.46875,0.666666667,0.632308483,0.52173913,0.44047619,0.687952899,1.340143383,0.785714286
plasma_retinol,DEBoost,9,,0.5,0.722222222,0.642857143,0.541666667,0.468253968,0.710069444,1.433670521,0.785714286
plasma_retinol,DEBoost,10,,0.5,0.611111111,0.576457977,0.55,0.484126984,0.689930556,1.464828849,0.642857143
plasma_retinol,XGBoost-imbalance,1,"{'max_depth': 20, 'imbalance_alpha': 2.5, 'focal_gamma': 2.0, 'eta': 0.1}",0.78125,0.833333333,0.428571429,0.8,0.73015873,0.768617898,0.030137599,0.428571429
plasma_retinol,XGBoost-imbalance,2,"{'max_depth': 20, 'imbalance_alpha': 2.5, 'focal_gamma': 2.0, 'eta': 0.1}",0.5625,0.555555556,0.009982347,0.666666667,0.575396825,0.647276421,0.031143427,0.285714286
plasma_retinol,XGBoost-imbalance,3,"{'max_depth': 20, 'imbalance_alpha': 2.5, 'focal_gamma': 2.0, 'eta': 0.1}",0.40625,0.388888889,0.285714286,0.4375,0.376984127,0.475981423,0.031083822,0.642857143
plasma_retinol,XGBoost-imbalance,4,"{'max_depth': 20, 'imbalance_alpha': 2.5, 'focal_gamma': 2.0, 'eta': 0.1}",0.5,0.611111111,0.009938478,0.666666667,0.591269841,0.720792994,0.031195581,0.571428571
plasma_retinol,XGBoost-imbalance,5,"{'max_depth': 20, 'imbalance_alpha': 2.5, 'focal_gamma': 2.0, 'eta': 0.1}",0.625,0.555555556,0.642857143,0.625,0.626984127,0.740314818,0.031262636,0.285714286
